"date","asplanchna","asterionella","brachionus","diatom_chain","dinobryon","eudiaptomus","kellikottia","keratella_quadrata","nauplius","polyarthra","rotifers","synchaeta","ceratium","cyclops","fragilaria","keratella_cochlearis","paradileptus","bosmina","daphnia","trichocerca","conochilus","diaphanosoma","uroglena","leptodora","chaoborus","aphanizomenon","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","diatom","ciliate","mean_temp","cv_temp_day","cv_temp_depth","mean_condF","cv_condF_day","cv_condF_depth","mean_o2","cv_o2_day","cv_o2_depth","mean_o2ppm","cv_o2ppm_day","cv_o2ppm_depth","mean_ph","cv_ph_day","cv_ph_depth","mean_chla","cv_chla_day","cv_chla_depth","mean_turb","cv_turb_day","cv_turb_depth","mean_phycoer","cv_phycoer_day","cv_phycoer_depth","mean_par","cv_par_day","cv_par_depth","mean_phy","cv_phy_day","cv_phy_depth","mean_cloud_cover","mean_global_radiation","atmospheric_pressure_max","atmospheric_pressure_min","atmospheric_pressure_mean","temp_max","temp_min","temp_mean","precipitation_tot","rel_air_humidity_max","rel_air_humidity_min","rel_air_humidity_mean","sunshine_duration","windspeed_mean","windspeed_max","wind_direction_mean","mean_global_radiation_GR","atmospheric_pressure_max_GR","atmospheric_pressure_min_GR","atmospheric_pressure_mean_GR","temp_max_GR","temp_min_GR","temp_mean_GR","precipitation_tot_GR","rel_air_humidity_max_GR","rel_air_humidity_min_GR","rel_air_humidity_mean_GR","windspeed_mean_GR","windspeed_max_GR","wind_direction_mean_GR","sample","Nitrat","Nitrit","Ammonium","oP","TP","TN","TOC","mean_thermocline_depth","cv_thermo","mean_schmidt","cv_schmidt","mean_epi_temp","cv_epi_temp","mean_mixed_layer_depth","cv_mixed_layer_depth","ml_irradiance","mean_oxycline_depth","cv_oxycline_depth"
2019-06-22,0.00236111111111111,0.00416666666666667,0.00208333333333333,0,1.11805555555556,0.00381944444444445,0.00416666666666667,0.00423611111111111,0.0497222222222222,6.94444444444446e-05,0.129791666666667,0.00347222222222222,0.005,0.0215972222222222,0.0279861111111111,0.001875,0.0328472222222222,0.00034722222222222,0.00569444444444445,0.00395833333333334,0.00194444444444444,0.00055555555555555,0.350555555555555,0.00020833333333333,0.00020833333333333,0.00048611111111111,0.237878787878788,0.1375,0.105606060606061,0.0315151515151515,0.0167424242424242,0.0134848484848485,0.00666666666666667,0.00151515151515152,0.0108333333333333,0.00818181818181818,18.4018797369383,0.0209061228082645,0.174834397807987,0.407830131530873,0.00514757032720162,0.0273813947718638,156.219212154427,0.0142292975601562,0.174842707470909,14.5326410059676,0.0144412656636558,0.127975303143421,8.33491413956887,0.00191012426085564,0.0192106718459515,13.6283985141883,0.0372183301939632,0.255754449880934,1.25140291072951,0.019784535188295,0.272691924942857,2.54268953842407,0.047845549574993,0.259655415391709,7.64296308537328,1.63056683084534,0.506202225252007,NA,NA,NA,96,96,953.2,951.8,952.4,18.8,15.1,16.6,10.3,97.6,82.3,92.9,0,1.2,2.2,8,109.201388888889,967,965.4,966.173611111111,19.6,16,17.7076388888889,1.1,100,82,93.8472222222222,1.92916666666667,4.5,269.326388888889,NA,NA,NA,NA,NA,NA,NA,NA,9.68154614177362,0.0922672765658931,914.531744090028,0.0309269095282006,17.9885884169015,0.0302499486273858,3.4125,0.092584701432115,18.5652260357744,11.1475,0.0328509909040684
2019-06-23,0.00222222222222222,0.00180555555555556,0.00152777777777778,0,1.20444444444444,0.00458333333333334,0.00361111111111111,0.003125,0.0528472222222222,0.00020833333333333,0.153402777777778,0.00215277777777778,0.00395833333333334,0.0268055555555556,0.076875,0.001875,0.0278472222222222,0.00034722222222222,0.0126388888888889,0.00465277777777778,0.00152777777777778,0.00166666666666667,0.556527777777778,0.00125,0,0.00048611111111111,0.231319444444444,0.146944444444444,0.104305555555556,0.0309722222222222,0.0244444444444444,0.0172222222222222,0.00826388888888889,0.00138888888888889,0.00881944444444445,0.00805555555555556,18.5389335309212,0.0114316822853636,0.177657271592237,0.407756719100623,0.00404521412013729,0.0262713277988009,157.640818307972,0.0379334568279322,0.174460518451799,14.61889941336,0.0361724942526711,0.124192033553545,8.3605312136073,0.00343614187213706,0.020256093401055,13.6279855496148,0.0686916176133859,0.264243678467043,1.38143298958285,0.0746686443621004,0.258505242431707,2.66910459860613,0.0782873523565569,0.236162653073664,31.4215589115649,1.11505642503248,0.4335957707191,NA,NA,NA,58,326,954.6,952.6,953.3,25.2,15,19.5,0.5,97.3,52.3,76.7,10.7,1.8,3,50,255.930555555556,968.7,965.9,967.065972222222,25.1,15.8,20.2798611111111,0,100,53,79.5763888888889,1.87013888888889,5.7,149.715277777778,NA,NA,NA,NA,NA,NA,NA,NA,10.5787765012733,0.139660554252104,928.534604556809,0.0404740301758322,17.5791175832138,0.0530395077544418,3.20125,0.102378278110825,55.4745951388708,11.35125,0.0411794230235647
2019-06-24,0.00180555555555556,0.00111111111111111,0.001875,0,0.884791666666667,0.00625,0.00291666666666667,0.00354166666666667,0.0663888888888889,0.00027777777777777,0.183263888888889,0.00152777777777778,0.00180555555555556,0.0330555555555556,0.0495138888888889,0.00131944444444445,0.0102083333333333,6.94444444444446e-05,0.0164583333333333,0.00402777777777778,0.00055555555555555,0.00152777777777778,0.748263888888889,0.00083333333333333,0.00027777777777777,0.00048611111111111,0.177575757575758,0.122272727272727,0.095909090909091,0.0223484848484848,0.0212121212121212,0.0226515151515151,0.0101515151515152,0.00113636363636364,0.0100757575757576,0.00803030303030304,18.949978209853,0.0153945006973941,0.176779084940499,0.405815452495162,0.00385513248920059,0.0262116215584961,163.035573184647,0.0230066404361568,0.184178221405593,14.9845800235197,0.0213048430678379,0.132656028770475,8.38415494627305,0.00290925954499578,0.020398601562057,13.9572796462987,0.0548922393252079,0.265196339538785,1.67356095879779,0.0580526067753287,0.315251865516592,2.74222214420495,0.0928521534817823,0.271152232995102,26.6521917025785,1.34019710933262,0.38236639394858,NA,NA,NA,29,352,955.3,954.1,954.6,29.4,15.5,22.6,0,93,37.5,67.9,13.2,2.2,3.3,47,303.552447552448,969.1,967.3,968.099300699301,29.1,16.2,22.8776223776224,0,99,42,74.0839160839161,1.72097902097902,5.6,158.300699300699,NA,NA,NA,NA,NA,NA,NA,NA,8.52856156778444,0.140484765321208,979.610759531889,0.0344591402158225,19.5422774404508,0.0471546671351776,3.575,0.100019908178093,37.4169402417359,10.865,0.0400855255138918
2019-06-25,0.00243055555555556,0.00777777777777778,0.00555555555555556,0,0.925625000000001,0.00708333333333333,0.00347222222222222,0.00576388888888889,0.0935416666666667,0.00020833333333333,0.186875,0.00243055555555556,0.00555555555555555,0.0322222222222222,0.160208333333333,0.00340277777777778,0.0224305555555556,0.00020833333333333,0.00944444444444444,0.00375,0.00076388888888888,0.00131944444444444,0.367847222222222,0.00034722222222222,0.00027777777777777,0.00055555555555555,0.289166666666667,0.174652777777778,0.127152777777778,0.0415972222222222,0.041875,0.0236111111111111,0.00965277777777778,0.00256944444444444,0.0159722222222222,0.0101388888888889,19.1794698992771,0.00530953913660018,0.204845839461834,0.406254848998862,0.00329151575257845,0.0284044337022299,153.135916840285,0.0352134384327184,0.192794067180441,14.002277058683,0.0359261308441068,0.138578095694983,8.52726387665901,0.0167214328849254,0.0192685218025668,12.969415755298,0.0527271475586013,0.249564878890076,2.33190741332738,0.257198393429389,0.206770072162218,2.54931157244242,0.0869814432818754,0.317979511502231,33.6533788919831,1.19259075855256,4.90463692602459,NA,NA,NA,8,341,958.2,954.5,956.3,32.5,17.5,25,0,90.9,33.8,66.6,13.6,1.3,2.8,50,232.125,972.3,968.3,970.000694444444,32.8,18.2,25.1763888888889,0,98,41,75.8611111111111,1.26111111111111,3.6,171.888888888889,"three",1.584,32.3,2.5,1.5,23.9,1.936,NA,8.63116847372678,0.164462599444248,1060.55638305794,0.0358716293457803,19.7602831033067,0.0579739741234589,3.310625,0.183106451025179,49.8306552195099,10.525,0.030361354830358
2019-06-26,0.00340277777777778,0.00493055555555556,0.00930555555555556,0,0.288194444444444,0.00805555555555556,0.00472222222222222,0.00409722222222222,0.0686805555555556,0.00020833333333333,0.254375,0.00145833333333333,0.00354166666666667,0.0422916666666667,0.1375,0.00451388888888889,0.015625,0.00027777777777777,0.0106944444444444,0.00444444444444444,0.00055555555555555,0.00097222222222222,0.95625,0.00104166666666667,6.94444444444446e-05,0.00041666666666666,0.274027777777778,0.179930555555555,0.142291666666667,0.0450694444444445,0.0392361111111111,0.0204861111111111,0.0102777777777778,0.00201388888888889,0.0155555555555556,0.00972222222222222,19.8062340336362,0.0123656846458524,0.214908484921653,0.408914759780291,0.00239787071432714,0.0307284136125833,146.803472659992,0.0377860328049695,0.201811614476265,13.2648196247026,0.0346358406283696,0.152911682500089,8.62563840927351,0.00345232128100219,0.0176495601010636,12.153775265752,0.0762602554742269,0.309748805492971,2.66788967816198,0.0353568521682629,0.189501482184886,2.35425466611044,0.0786048434371685,0.424156652184,46.5602002597262,1.16844046442442,0.949681728281034,NA,NA,NA,0,339,960,958.2,959,34.3,20.3,26.9,0,87.5,33.2,60,13.8,0.9,1.8,56,264.398601398601,973.5,971.2,972.351748251748,34.3,20.3,26.872027972028,0,95,38,71.1888111888112,1.06363636363636,3,172.363636363636,NA,NA,NA,NA,NA,NA,NA,NA,8.51429640408702,0.188984915493086,1181.58964866117,0.031363556272779,21.0113990686751,0.079768169611146,3.1625,0.0524775994812697,81.5747593641494,10.31125,0.0151528670064248
2019-06-27,0.00631944444444445,0.00152777777777778,0.0063888888888889,0,0.0797222222222222,0.006875,0.00513888888888889,0.00333333333333333,0.0609027777777778,0.00020833333333333,0.247916666666667,0.00138888888888889,0.00222222222222222,0.035,0.0885416666666666,0.00409722222222222,0.0172916666666667,6.94444444444446e-05,0.0156944444444444,0.0075,0.00020833333333333,0.00083333333333333,0.395208333333333,0.00069444444444444,0.00048611111111111,0.00048611111111111,0.285833333333333,0.178263888888889,0.171597222222222,0.0535416666666667,0.0376388888888889,0.0178472222222222,0.00951388888888888,0.00229166666666667,0.01625,0.011875,20.0198250215206,0.0114276531226161,0.228868046564927,0.40780246976013,0.00429333495737173,0.0370781474983899,154.329711661433,0.0376800607261439,0.241385368526326,13.8926359660022,0.0396328200591562,0.207366577886404,8.61058937316653,0.00279396375658401,0.0193532822411679,12.8587807185171,0.061668884337199,0.400047944079176,2.57813577397215,0.0288815256392523,0.205500481049954,2.17249547047891,0.0863453496020721,0.458908901224134,60.6968524908315,1.03432024858617,1.5811512580155,NA,NA,NA,4,329,959.7,956.6,958.2,34,21.1,27.6,0,82.3,37.7,60.5,13.2,1.5,3.7,27,247.555555555556,973.1,969.5,971.469444444444,34.2,20.8,28.0083333333333,0.1,96,36,66.9583333333333,1.74444444444444,3.9,164.145833333333,NA,NA,NA,NA,NA,NA,NA,NA,8.47671685728249,0.135392670652805,1241.90012472754,0.040802331064598,21.5498084018161,0.0891013477968417,2.86428571428571,0.0996258571343549,93.5014436732549,10.2171428571429,0.0245839937539013
2019-06-28,0.00548611111111111,0.00118055555555556,0.00576388888888889,6.94444444444446e-05,0.045625,0.00847222222222222,0.00465277777777778,0.00243055555555556,0.0779861111111111,0.00020833333333333,0.243611111111111,0.00076388888888889,0.00152777777777778,0.0377777777777778,0.04625,0.00222222222222222,0.00715277777777778,0.00034722222222222,0.031875,0.00861111111111111,0.00027777777777777,0.00215277777777778,0.247847222222222,0.00111111111111111,0.00013888888888888,0.00027777777777777,0.283636363636364,0.171060606060606,0.15719696969697,0.0536363636363636,0.0323484848484848,0.0147727272727273,0.0068939393939394,0.00098484848484848,0.0170454545454545,0.00916666666666667,19.9555507819091,0.0260624659041484,0.209979222284629,0.407625961348848,0.00495965144221765,0.0307080951659169,159.363349421534,0.0405808424696377,0.22291947261074,14.343756121657,0.0390130562295019,0.180033089429755,8.62938934996452,0.0038822839343655,0.0187382549958187,13.3128428532997,0.0435470747953825,0.333794225660179,2.49692226507735,0.0462117143542396,0.196900039503351,2.04226807062864,0.116729664220852,0.395274045369359,30.4787162431033,1.42242103287288,-1.38787648103789,NA,NA,NA,17,352,957.9,955.8,956.7,30,19.3,24.5,0,70.8,24.4,48.3,13.8,2.7,4.2,45,355.062937062937,971.1,969,970.046153846154,29.6,20.3,25.0307692307692,0,77,24,52.8951048951049,2.84965034965035,5.5,183.685314685315,NA,NA,NA,NA,NA,NA,NA,NA,8.95907598388608,0.116328680919383,1186.61124001786,0.0590958178469142,20.2695523763621,0.0655402153404776,3.0275,0.151527100577891,64.334737252769,10.4075,0.0254306610960673
2019-06-29,0.00458333333333334,0.00020833333333333,0.003125,0,0.0199305555555556,0.00701388888888889,0.00270833333333333,0.00229166666666667,0.0590972222222222,0.00034722222222222,0.219652777777778,0.00069444444444444,0.00090277777777777,0.0354861111111111,0.0200694444444444,0.00111111111111111,0.00347222222222222,0.00020833333333333,0.0160416666666667,0.00638888888888889,0.00013888888888888,0.00041666666666666,0.0714583333333333,0.00076388888888888,0.00090277777777777,0.00027777777777777,0.232380952380952,0.144126984126984,0.156269841269841,0.0477777777777778,0.0261904761904762,0.0122222222222222,0.00476190476190476,0.00103174603174603,0.0148412698412698,0.00658730158730159,20.1572574970833,0.0153061801700315,0.230124182980846,0.409077453037553,0.00756248056696256,0.0332052696984931,154.343317129669,0.045076662714865,0.237582664687575,13.8364971340649,0.0455504856822757,0.195945178890712,8.61632165429552,0.00272069439234041,0.0184674314534677,11.8779387501479,0.0704334791067964,0.271174580105612,2.33615870855384,0.0388664946737793,0.170804780684619,1.81109247079113,0.114346621423571,0.444551517256059,41.8493954968466,1.39609631129023,0.498768928463353,NA,NA,NA,0,363,955.9,953,954.1,31.3,17.6,24.3,0,68.8,31.6,51.2,14.4,2.9,5.1,48,368.666666666667,969.2,966.2,967.311805555556,31,18.1,24.6965277777778,0,84,33,59.4791666666667,2.28055555555556,5.5,144.583333333333,NA,NA,NA,NA,NA,NA,NA,NA,8.25312342607166,0.148245678825379,1227.20685186578,0.0348243049728689,21.5301514805619,0.085874482707381,2.934375,0.0750918803983317,74.6961197878007,10.315,0.0443446531757972
2019-06-30,0.00215277777777778,0.00048611111111111,0.00173611111111111,0,0.00729166666666667,0.00840277777777778,0.00347222222222222,0.00152777777777778,0.0475694444444444,0,0.102083333333333,0.00027777777777777,0.00111111111111111,0.0263194444444444,0.00784722222222223,0.00034722222222222,0.00013888888888888,0.00020833333333333,0.0194444444444444,0.0025,6.94444444444446e-05,0.00104166666666667,0.0315972222222222,0.00097222222222222,0.00131944444444445,0.00027777777777777,0.205757575757576,0.129848484848485,0.143560606060606,0.0490909090909091,0.015,0.00696969696969697,0.00234848484848485,0.0006060606060606,0.0127272727272727,0.00454545454545455,20.4035715130617,0.0196931556932145,0.246726273521862,0.411713522180611,0.00437833853158518,0.039800772910606,148.367289687614,0.040801635467616,0.233918870686531,13.2608456415175,0.0376063048231762,0.200043282042432,8.61224300709414,0.00225348930545411,0.019907524428513,10.8619870904884,0.0800089122436882,0.28230136675813,2.28654627938132,0.026762545341017,0.186140465400022,1.60006084825234,0.12049720698463,0.54652105381769,56.3607192193399,1.17421673477777,0.584130347446132,NA,NA,NA,4,343,955,953,953.9,34,19.5,27,0,80.2,33.2,56,13.7,1.4,3,240,250.321678321678,968.3,966.2,967.278321678322,34.2,18.8,26.9160839160839,0,89,33,65.979020979021,1.42517482517483,5.7,167.657342657343,NA,NA,NA,NA,NA,NA,NA,NA,7.94843275851228,0.177975214407417,1300.69768770145,0.0221531078564315,22.1790257078573,0.0742783869630495,2.9425,0.0953606964832552,103.705190229977,10.25875,0.0504399489042058
2019-07-01,0.00125,0.00020833333333333,0.00069444444444444,6.94444444444446e-05,0.00368055555555556,0.00652777777777778,0.00125,0.00125,0.0306944444444445,0,0.0288194444444445,0.00013888888888888,0.00041666666666666,0.0229166666666667,0.00368055555555556,0.00013888888888888,0.00020833333333333,0.00027777777777777,0.0104166666666667,0.00083333333333333,0,0.00111111111111111,0.00291666666666667,0.00055555555555555,0.00013888888888888,0.00020833333333333,0.186736111111111,0.123541666666667,0.176597222222222,0.04375,0.0136805555555555,0.00527777777777778,0.00291666666666667,0.00041666666666666,0.00965277777777778,0.00638888888888889,20.9038573261286,0.0488287502032555,0.270526759082178,0.41681764794543,0.0112654501658555,0.0499079507348572,138.622084179201,0.0852113183740459,0.211820135960832,12.314267163188,0.0764379393672658,0.191836648976258,8.57481525659713,0.00514109271279696,0.019796344103568,10.2027253312072,0.0716558443619948,0.296844888507289,2.15431261664188,0.0346664368752945,0.194097704786159,1.40219121174189,0.10093612717046,0.616402528728649,72.6903741819545,1.16516818003013,-3.51615464798913,NA,NA,NA,38,316,956.1,952.2,953.9,31.1,17.7,26.5,20.2,95.7,34,53.8,10.9,2.4,4.1,221,332.451388888889,969.7,965.2,967.300694444445,29.9,18.8,26.1701388888889,12.3,98,44,63.8819444444444,3.58263888888889,9,190.638888888889,NA,NA,NA,NA,NA,NA,NA,NA,7.00683836573652,0.336844681091289,1420.3850945359,0.0739727307061707,24.0849109466275,0.120094219415844,3.2875,0.201002273997817,121.748579130951,10.19625,0.0704289677317929
2019-07-02,0.00284722222222222,0.00034722222222222,0.00111111111111111,6.94444444444446e-05,0.00340277777777778,0.00465277777777778,0.00277777777777778,0.000625,0.0267361111111111,0.00020833333333333,0.0608333333333333,0,6.94444444444446e-05,0.0263194444444444,0.00256944444444444,6.94444444444446e-05,6.94444444444446e-05,0.00027777777777777,0.011875,0.00131944444444445,6.94444444444446e-05,0.00097222222222222,0.00875,0.00055555555555555,6.94444444444446e-05,0.00020833333333333,0.207916666666667,0.135,0.17625,0.0473611111111111,0.0124305555555556,0.00583333333333333,0.00291666666666667,0.00048611111111111,0.0116666666666667,0.005625,21.1004291748883,0.0440576799713407,0.245359281582497,0.415260272221088,0.0108270227892084,0.0414389179485295,140.478553287853,0.0802940615497333,0.22400226776556,12.5024000979925,0.0744762150640975,0.231424652302584,8.60067946781523,0.00470775306386242,0.0184125025127074,11.8446333126875,0.0675250111494026,0.25174578251964,2.28425082916748,0.0458757009221373,0.195944178380151,1.50624673386059,0.148686143790653,0.551501334952147,64.4284440179452,1.24380881428274,0.223207644842608,NA,NA,NA,50,234,955.9,953.1,954.7,26.5,17.6,21.3,1.5,96.9,53.1,76.4,6.4,1.7,4.2,56,168.573426573427,969.7,966.4,968.167832167832,26.7,18.5,22.6335664335664,0.1,98,54,73.9090909090909,2.08741258741259,5.3,177.153846153846,NA,NA,NA,NA,NA,NA,NA,NA,6.69653677658953,0.23697379086901,1397.60280388991,0.0609683088470673,24.1435812944255,0.0763664916391539,3.11625,0.13079953857536,108.849235439262,10.44,0.0649204454883744
2019-07-03,0.00222222222222222,0.00027777777777777,0.00097222222222222,0,0.00395833333333333,0.00861111111111111,0.00229166666666667,0.00125,0.0290972222222222,0.00027777777777777,0.058125,0,0.00020833333333333,0.0313888888888889,0.00354166666666667,0.00013888888888888,6.94444444444446e-05,0.00055555555555555,0.023125,0.00236111111111111,0,0.00118055555555556,0.0186111111111111,0.00069444444444444,0.00055555555555555,0.00013888888888888,0.1675,0.117424242424242,0.135757575757576,0.0384848484848485,0.011969696969697,0.00431818181818182,0.00340909090909091,0.00075757575757575,0.00681818181818182,0.00545454545454546,20.4338412692675,0.0345736707853329,0.232590875826146,0.412571009413768,0.00880391506986796,0.0358713828547526,143.763645093677,0.0696168853803762,0.228263531878979,12.8905042929807,0.0670890953426494,0.21428679781084,8.58608261182611,0.00370392531867408,0.0206332770892923,12.6317765435425,0.0599563772149467,0.214576517716041,2.26773471137792,0.0620985028350221,0.234551804731941,1.70061982351626,0.112267156193048,0.414749988646147,25.9764978898246,1.73223914202804,-0.0128133459473478,NA,NA,NA,58,297,955.7,954,954.9,25.5,16.8,20.5,0,72.6,50.7,60.6,10.5,2.6,3.4,49,249.305555555556,969.5,967.7,968.6625,25,18,21.5506944444444,0,76,53,63.5902777777778,3.02847222222222,6.4,167.951388888889,NA,NA,NA,NA,NA,NA,NA,NA,8.76063141881774,0.186488474479116,1283.44006085757,0.0474310509663459,21.2235358434752,0.106211966773069,3.00625,0.104162301977824,80.9368251040505,10.07875,0.0481226906312854
2019-07-04,0.00270833333333333,0.000625,0.00284722222222222,0.00013888888888888,0.00673611111111111,0.0102777777777778,0.00520833333333334,0.00243055555555556,0.05375,0,0.0825,0,0.00444444444444444,0.0465972222222222,0.0179166666666667,0.00090277777777777,6.94444444444446e-05,6.94444444444446e-05,0.0266666666666667,0.00229166666666667,0,0.00152777777777778,0.0258333333333333,0.00020833333333333,0.00076388888888889,0.00041666666666666,0.298623188405797,0.181376811594203,0.200942028985507,0.0692028985507246,0.0339130434782609,0.00956521739130436,0.00463768115942029,0.00159420289855072,0.00869565217391304,0.00644927536231884,20.2927542355583,0.0250330965870472,0.239309382598961,0.411822647479077,0.00228252252895706,0.0384143085637743,130.236354358032,0.0244887633907709,0.224633730852555,11.6954245764442,0.0151488453811068,0.204627181191377,8.55128730353133,0.00204885435586776,0.0241789149764346,11.8343876301286,0.0798102132882164,0.210846435447277,2.05401816697285,0.064532949123432,0.225540526747286,1.62258215962441,0.0790970983497929,0.463145271604064,46.593157134109,1.59744310277336,0.389166859487931,NA,NA,NA,17,347,956.6,954.4,955.5,26.5,14.9,20.9,0,72.2,36.2,53.2,13.7,2.2,4.1,39,318.167832167832,970.4,967.8,969.013986013986,27.3,16.9,21.7307692307692,0,86,37,61.3076923076923,2.46153846153846,7.5,176.951048951049,"three",1.71,29.2,21.2,1.4,17.4,1.877,NA,8.40545721791769,0.185821026146613,1226.19353153012,0.0546351811035949,20.5977117886032,0.0519280503490918,2.88833333333333,0.109434320274883,NA,9.4,0.0319148936170213
